SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE,SCH_TYPE_TEXT,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2017-2018,42,PENNSYLVANIA,PA,Gayman El Sch,Central Bucks SD,1,,PA-122092102,4205310,PA-122092102-1048,420531001048,4201048,4440 Point Pleasant Pike,,,Doylestown,PA,18902,9773.0,4440 Point Pleasant Pike,,,Doylestown,PA,18902,9773.0,(267)893-4350,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Linden El Sch,Central Bucks SD,1,,PA-122092102,4205310,PA-122092102-1057,420531001057,4201057,480 Linden Ave,,,Doylestown,PA,18901,4499.0,480 Linden Ave,,,Doylestown,PA,18901,4499.0,(267)893-4400,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Butler El Sch,Central Bucks SD,1,,PA-122092102,4205310,PA-122092102-1081,420531001081,4201081,200 Brittany Dr,,,Chalfont,PA,18914,2399.0,200 Brittany Dr,,,Chalfont,PA,18914,2399.0,(267)893-4250,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Titus El Sch,Central Bucks SD,1,,PA-122092102,4205310,PA-122092102-1131,420531001131,4201131,2333 Lower Barness Road,,,Warrington,PA,18976,1895.0,2333 Lower Barness Road,,,Warrington,PA,18976,1895.0,(267)893-4500,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Barclay El Sch,Central Bucks SD,1,,PA-122092102,4205310,PA-122092102-4683,420531004683,4204683,2015 Palomino Dr,,,Warrington,PA,18976,2164.0,2015 Palomino Dr,,,Warrington,PA,18976,2164.0,(267)893-4100,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Doyle El Sch,Central Bucks SD,1,,PA-122092102,4205310,PA-122092102-4852,420531004852,4204852,260 N West St,,,Doylestown,PA,18901,3599.0,260 N West St,,,Doylestown,PA,18901,3599.0,(267)893-4300,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Pine Run El Sch,Central Bucks SD,1,,PA-122092102,4205310,PA-122092102-5306,420531005306,4205306,383 W Butler Ave,,,New Britain,PA,18901,5198.0,383 W Butler Ave,,,New Britain,PA,18901,5198.0,(267)893-4450,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Warwick El Sch,Central Bucks SD,1,,PA-122092102,4205310,PA-122092102-1132,420531010004,4210004,1340 Almshouse Rd,,,Jamison,PA,18929,1119.0,1340 Almshouse Rd,,,Jamison,PA,18929,1119.0,(267)893-4050,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Jackson El Sch,Central Cambria SD,1,,PA-108111303,4205340,PA-108111303-1205,420534001205,4201205,3704 William Penn Avenue,,,Johnstown,PA,15909,4237.0,3704 William Penn Avenue,,,Johnstown,PA,15909,4237.0,(814)749-8421,http://www.cchs.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Cambria El Sch,Central Cambria SD,1,,PA-108111303,4205340,PA-108111303-6646,420534006646,4206646,212 Schoolhouse Rd,,,Ebensburg,PA,15931,7617.0,212 Schoolhouse Rd,,,Ebensburg,PA,15931,7617.0,(814)472-8432,http://www.cchs.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Central Columbia El Sch,Central Columbia SD,1,,PA-116191503,4205370,PA-116191503-7201,420537007260,4207260,4777 Old Berwick Rd,,,Bloomsburg,PA,17815,3515.0,4777 Old Berwick Rd,,,Bloomsburg,PA,17815,3515.0,(570)784-2850,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Linglestown El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1777,420540001777,4201777,1044 N Mountain Rd,,,Harrisburg,PA,17112,1750.0,1044 N Mountain Rd,,,Harrisburg,PA,17112,1750.0,(717)657-3211,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Paxtonia El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1778,420540001778,4201778,6135 Jonestown Rd,,,Harrisburg,PA,17112,2633.0,6135 Jonestown Rd,,,Harrisburg,PA,17112,2633.0,(717)657-3202,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Phillips El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1779,420540001779,4201779,100 Oakmont Rd,,,Harrisburg,PA,17109,4527.0,100 Oakmont Rd,,,Harrisburg,PA,17109,4527.0,(717)657-3203,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,South Side El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1780,420540001780,4201780,4525 Union Deposit Rd,,,Harrisburg,PA,17111,2911.0,4525 Union Deposit Rd,,,Harrisburg,PA,17111,2911.0,(717)657-3204,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,North Side El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1781,420540001781,4201781,4520 Devonshire Rd,,,Harrisburg,PA,17109,1544.0,4520 Devonshire Rd,,,Harrisburg,PA,17109,1544.0,(717)657-3201,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Middle Paxton El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1791,420540001791,4201791,931 Peters Mountain Rd,,,Dauphin,PA,17018,9387.0,931 Peters Mountain Rd,,,Dauphin,PA,17018,9387.0,(717)265-7920,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Paxtang El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1795,420540001795,4201795,3530 Rutherford St,,,Harrisburg,PA,17111,1852.0,3530 Rutherford St,,,Harrisburg,PA,17111,1852.0,(717)561-1781,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Rutherford El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1811,420540001811,4201811,6500 Clearfield St,,,Harrisburg,PA,17111,4422.0,6500 Clearfield St,,,Harrisburg,PA,17111,4422.0,(717)561-1990,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Chambers Hill El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1812,420540001812,4201812,6450 Chambers Hill Rd,,,Harrisburg,PA,17111,3318.0,6450 Chambers Hill Rd,,,Harrisburg,PA,17111,3318.0,(717)561-1655,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,West Hanover El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1817,420540001817,4201817,7740 Manor Dr,,,Harrisburg,PA,17112,3752.0,7740 Manor Dr,,,Harrisburg,PA,17112,3752.0,(717)657-3210,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Tri-Community El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-5320,420540005320,4205320,255 Cypress St,,,Steelton,PA,17113,3138.0,255 Cypress St,,,Steelton,PA,17113,3138.0,(717)939-9591,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Mountain View El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-1782,420540007261,4207261,400 Gibbel Rd,,,Harrisburg,PA,17112,2420.0,400 Gibbel Rd,,,Harrisburg,PA,17112,2420.0,(717)657-8585,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Lawnton El Sch,Central Dauphin SD,1,,PA-115221402,4205400,PA-115221402-7306,420540009939,4209939,4400 Franklin St,,,Harrisburg,PA,17111,2663.0,4400 Franklin St,,,Harrisburg,PA,17111,2663.0,(717)558-9430,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Waynesburg Central El School,Central Greene SD,1,,PA-101301403,4205430,PA-101301403-7476,420543000238,4200238,90 Zimmerman Dr,,,Waynesburg,PA,15370,8281.0,90 Zimmerman Dr,,,Waynesburg,PA,15370,8281.0,(724)627-3081,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Fairview El Sch,Crestwood SD,1,,PA-118401403,4205460,PA-118401403-2858,420546002858,4202858,117 Spruce Street,,,Mountaintop,PA,18707,1403.0,117 Spruce Street,,,Mountaintop,PA,18707,1403.0,(570)474-5942,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Rice El Sch,Crestwood SD,1,,PA-118401403,4205460,PA-118401403-5341,420546005341,4205341,3700 Church Road,,,Mountain Top,PA,18707,9803.0,3700 Church Road,,,Mountain Top,PA,18707,9803.0,(570)868-3161,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Sinking Springs El Sch,Central York SD,1,,PA-112671303,4205490,PA-112671303-7696,420549000607,4200607,2850 Susquehanna Trail,,,York,PA,17406,,2850 Susquehanna Trail,,,York,PA,17406,,(717)846-6789,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,04,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Hayshire El Sch,Central York SD,1,,PA-112671303,4205490,PA-112671303-4537,420549004537,4204537,2801 Hayshire Dr,,,York,PA,17406,,2801 Hayshire Dr,,,York,PA,17406,,(717)846-6789,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Roundtown El Sch,Central York SD,1,,PA-112671303,4205490,PA-112671303-4539,420549004539,4204539,570 Church Rd,,,York,PA,17404,9604.0,570 Church Rd,,,York,PA,17404,9604.0,(717)846-6789,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,North Hills El Sch,Central York SD,1,,PA-112671303,4205490,PA-112671303-4540,420549004540,4204540,1330 N Hills Rd,,,York,PA,17406,,1330 N Hills Rd,,,York,PA,17406,,(717)846-6789,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,04,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Stony Brook El Sch,Central York SD,1,,PA-112671303,4205490,PA-112671303-5088,420549005088,4205088,250 Silver Spur Dr,,,York,PA,17402,2731.0,250 Silver Spur Dr,,,York,PA,17402,2731.0,(717)846-6789,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Buchanan El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-2192,420555002192,4202192,730 E Washington St,,,Chambersburg,PA,17201,2751.0,730 E Washington St,,,Chambersburg,PA,17201,2751.0,(717)261-3432,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Stevens El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-2196,420555002196,4202196,800 Hollywell Ave,,,Chambersburg,PA,17201,9281.0,800 Hollywell Ave,,,Chambersburg,PA,17201,9281.0,(717)261-3470,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Grandview El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-2208,420555002208,4202208,5538 Cumberland Hwy,,,Chambersburg,PA,17201,9613.0,5538 Cumberland Hwy,,,Chambersburg,PA,17201,9613.0,(717)261-3446,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Scotland El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-2209,420555002209,4202209,3832 Scotland Main St,,,Chambersburg,PA,17202,,3832 Scotland Main St,,,Chambersburg,PA,17202,,(717)261-3460,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Guilford Hills El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-2215,420555002215,4202215,2105 Lincoln Way E,,,Chambersburg,PA,17201,3355.0,2105 Lincoln Way E,,,Chambersburg,PA,17201,3355.0,(717)352-2124,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,South Hamilton El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-2216,420555002216,4202216,1019 Warm Spring Rd,,,Chambersburg,PA,17201,9104.0,1019 Warm Spring Rd,,,Chambersburg,PA,17201,9104.0,(717)261-3449,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Lurgan El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-2225,420555002225,4202225,8888 Roxbury Rd,,,Lurgan,PA,17232,9702.0,8888 Roxbury Rd,,,Lurgan,PA,17232,9702.0,(717)532-6125,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Falling Spring El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-4825,420555004825,4204825,1006 Falling Spring Rd,,,Chambersburg,PA,17201,9009.0,1006 Falling Spring Rd,,,Chambersburg,PA,17201,9009.0,(717)261-3440,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Fayetteville El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-6273,420555006273,4206273,8 E Main St,,,Fayetteville,PA,17222,1423.0,8 E Main St,,,Fayetteville,PA,17222,1423.0,(717)352-2774,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Hamilton Heights El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-6274,420555006274,4206274,1589 Johnson Rd,,,Chambersburg,PA,17201,8631.0,1589 Johnson Rd,,,Chambersburg,PA,17201,8631.0,(717)261-3448,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Benjamin Chambers El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-8047,420555007328,4207328,481 North Franklin St,,,Chambersburg,PA,17201,,481 North Franklin St,,,Chambersburg,PA,17201,,(717)261-3442,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,New Franklin El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-8324,420555007530,4207530,3584 Wayne Rd,,,Chambersburg,PA,17201,8821.0,3584 Wayne Rd,,,Chambersburg,PA,17201,8821.0,(717)261-3454,http://www.casdonline.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Marion El Sch,Chambersburg Area SD,1,,PA-112281302,4205550,PA-112281302-8375,420555007579,4207579,145 Colorado St,,,Chambersburg,PA,17202,,145 Colorado St,,,Chambersburg,PA,17202,,(717)375-2360,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Charleroi Area El Ctr,Charleroi SD,1,,PA-101631803,4205640,PA-101631803-7258,420564009942,4209942,75 Fecsen Dr,,,Charleroi,PA,15022,2280.0,75 Fecsen Dr,,,Charleroi,PA,15022,2280.0,(724)483-5554,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Chartiers Valley Intrmd School,Chartiers Valley SD,1,,PA-103021752,4205700,PA-103021752-7415,420570000114,4200114,2030 Swallow Hill Rd,,,Pittsburgh,PA,15220,1698.0,2030 Swallow Hill Rd,,,Pittsburgh,PA,15220,1698.0,(412)429-2233,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Chartiers Valley Primary Sch,Chartiers Valley SD,1,,PA-103021752,4205700,PA-103021752-7445,420570000194,4200194,125 Thoms Run Rd,,,Bridgeville,PA,15017,2800.0,125 Thoms Run Rd,,,Bridgeville,PA,15017,2800.0,(412)429-3270,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,02,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Allison Park El Sch,Chartiers-Houston SD,1,,PA-101631903,4205730,PA-101631903-4234,420573004234,4204234,803 McGovern Rd,,,Houston,PA,15342,,803 McGovern Rd,,,Houston,PA,15342,,(724)745-4700,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Cheltenham El Sch,Cheltenham SD,1,,PA-123461302,4205760,PA-123461302-3250,420576003250,4203250,7853 Front Street,,,Cheltenham,PA,19012,1198.0,7853 Front Street,,,Cheltenham,PA,19012,1198.0,(215)635-7415,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Myers El Sch,Cheltenham SD,1,,PA-123461302,4205760,PA-123461302-3252,420576003252,4203252,7609 Montgomery Ave,,,Elkins Park,PA,19027,2925.0,7609 Montgomery Ave,,,Elkins Park,PA,19027,2925.0,(215)517-4540,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Wyncote El Sch,Cheltenham SD,1,,PA-123461302,4205760,PA-123461302-3255,420576003255,4203255,333 Rices Mill Road,,,Wyncote,PA,19095,,333 Rices Mill Road,,,Wyncote,PA,19095,,(215)881-6410,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Glenside El Sch,Cheltenham SD,1,,PA-123461302,4205760,PA-123461302-3256,420576003256,4203256,8149 New Second Street,,,Elkins Park,PA,19027,,8149 New Second Street,,,Elkins Park,PA,19027,,(215)881-6440,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Stetser El Sch,Chester-Upland SD,1,,PA-125231232,4205860,PA-125231232-1829,420586001829,4201829,808 E 17th St,,,Chester,PA,19013,5799.0,808 E 17th St,,,Chester,PA,19013,5799.0,(610)447-3795,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Main Street Sch,Chester-Upland SD,1,,PA-125231232,4205860,PA-125231232-1958,420586001958,4201958,704 Main St,,,Upland,PA,19015,,704 Main St,,,Upland,PA,19015,,(610)447-3685,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Chester Upland Sch of Arts,Chester-Upland SD,1,,PA-125231232,4205860,PA-125231232-8020,420586006878,4206878,501 West 9th St,,,Chester,PA,19013,,501 West 9th St,,,Chester,PA,19013,,(610)447-3777,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
