,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Incident Zip,Incident Address,Address Type,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane)
1501,40808657,08/21/2014 10:29:11 AM,08/27/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,46 GREENFIELD AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
1502,40808659,03/06/2012 09:38:50 AM,03/06/2012 09:38:50 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2210 NEWKIRK AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1503,40808662,03/05/2012 01:40:50 PM,03/05/2012 01:40:50 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,243 TROY AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1504,40808664,03/05/2012 11:57:04 AM,03/05/2012 11:57:04 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,182 RICHMOND STREET,,Unspecified BROOKLYN,BROOKLYN,,
1505,40808665,03/05/2012 10:00:56 AM,03/05/2012 10:00:56 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,82 16 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1506,40808669,10/17/2011 07:37:12 AM,10/17/2011 07:37:12 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,73 BAY 17 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1507,40808671,10/14/2011 03:17:08 PM,01/25/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,701 AVENUE C,,Unspecified BROOKLYN,BROOKLYN,,
1508,40808672,08/31/2011 05:31:55 PM,10/26/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,51 EAST 96 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1509,40808677,10/06/2011 12:53:19 PM,10/06/2011 12:53:19 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,15 ANTHONY STREET,,Unspecified BROOKLYN,BROOKLYN,,
1510,40808678,10/06/2011 12:36:36 PM,10/06/2011 12:36:36 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,134 FROST STREET,,Unspecified BROOKLYN,BROOKLYN,,
1511,40808680,10/05/2011 05:23:57 PM,11/10/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,97 DOUGLASS STREET,,Unspecified BROOKLYN,BROOKLYN,,
1512,40808681,10/05/2011 01:57:04 PM,10/12/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,480 QUINCY STREET,,Unspecified BROOKLYN,BROOKLYN,,
1513,40808683,10/04/2011 10:48:00 AM,10/12/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,18 GRACE COURT ALLEY,,Unspecified BROOKLYN,BROOKLYN,,
1514,40808684,10/04/2011 09:53:18 AM,02/21/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1465 71 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1515,40808685,10/03/2011 11:28:14 AM,10/05/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1244 DEAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
1516,40808687,08/19/2011 02:55:03 PM,08/19/2011 02:55:03 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2011 81 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1517,40808689,10/01/2011 08:40:28 AM,10/17/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,4923 6 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1518,40808693,12/02/2013 02:27:38 PM,12/03/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,402 AVENUE I,,Unspecified BROOKLYN,BROOKLYN,,
1519,40808695,12/02/2013 11:12:32 AM,12/04/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,WYTHE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1520,40808696,01/20/2014 03:44:05 PM,01/21/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,4805 4 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1521,40808699,11/22/2013 02:31:22 PM,11/27/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,86 VANDERBILT AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1522,40808700,11/21/2013 12:43:35 PM,11/25/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2250 EAST 17 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1523,40808701,11/20/2013 05:17:22 PM,12/05/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1264 EAST 12 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1524,40808703,01/13/2014 12:14:33 PM,01/31/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,623 AVENUE W,,Unspecified BROOKLYN,BROOKLYN,,
1525,40808704,01/11/2014 05:42:02 PM,01/13/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1337 DUMONT AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1526,40808707,11/13/2013 08:54:42 PM,11/14/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,247 DEVOE STREET,,Unspecified BROOKLYN,BROOKLYN,,
1527,40808708,11/13/2013 01:17:06 PM,11/15/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,131 LEWIS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1528,40808710,01/06/2014 09:29:12 AM,01/07/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1407 FULTON STREET,,Unspecified BROOKLYN,BROOKLYN,,
1529,40808711,11/08/2013 03:31:42 PM,11/13/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,259 BERRY STREET,,Unspecified BROOKLYN,BROOKLYN,,
1530,40808712,11/08/2013 09:36:28 AM,11/08/2013 09:36:28 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,659 GREENE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1531,40808718,04/10/2012 12:09:08 PM,04/25/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,396 MILLER AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1532,40808719,04/10/2012 08:56:28 AM,04/10/2012 08:56:28 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,169 BEARD STREET,,Unspecified BROOKLYN,BROOKLYN,,
1533,40808720,04/09/2012 04:22:43 PM,04/25/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,99 WILSON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1534,40808726,04/03/2012 11:14:04 AM,06/19/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2708 ARKANSAS DRIVE,,Unspecified BROOKLYN,BROOKLYN,,
1535,40808728,02/10/2012 03:29:41 PM,02/10/2012 03:29:41 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,179 ST MARKS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1536,40808729,03/30/2012 09:57:03 AM,04/18/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,138 NEVINS STREET,,Unspecified BROOKLYN,BROOKLYN,,
1537,40808731,05/11/2012 09:51:36 AM,05/14/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,99 PROSPECT PLACE,,Unspecified BROOKLYN,BROOKLYN,,
1538,40808732,03/27/2012 07:08:16 PM,03/28/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,599 KENT AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1539,40808734,05/10/2012 06:08:59 PM,09/12/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,167 TROUTMAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
1540,40808735,05/10/2012 04:49:29 PM,08/01/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,203 VAN BRUNT STREET,,Unspecified BROOKLYN,BROOKLYN,,
1541,40808736,03/23/2012 02:29:25 PM,03/23/2012 02:29:25 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,271 PROSPECT PARK WEST,,Unspecified BROOKLYN,BROOKLYN,,
1542,40808738,08/18/2011 01:41:25 PM,08/18/2011 01:41:25 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,543 EAST 52 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1543,40808742,09/27/2011 02:03:34 PM,09/27/2011 02:03:34 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,341 TOMPKINS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1544,40808743,09/27/2011 09:38:01 AM,10/05/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3918 39 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1545,40808744,08/11/2011 03:28:10 PM,08/11/2011 03:28:10 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,5316 16 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1546,40808748,09/22/2011 02:13:59 PM,09/30/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,585 PARK PLACE,,Unspecified BROOKLYN,BROOKLYN,,
1547,20788834,07/07/2011 11:37:00 AM,07/08/2011 12:00:00 PM,DSNY,BCC - Queens East,Sanitation Condition,12 Dead Animals,11422,259-47 147 DRIVE,ADDRESS,13 QUEENS,QUEENS,1059690,178266
1548,20788837,07/07/2011 12:37:00 PM,07/09/2011 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,11206,,INTERSECTION,01 BROOKLYN,BROOKLYN,998971,195324
1549,20788838,07/07/2011 01:54:00 PM,07/07/2011 01:54:00 PM,DSNY,Brooklyn North 03,Derelict Vehicles,14 Derelict Vehicles,11221,775 QUINCY STREET,ADDRESS,03 BROOKLYN,BROOKLYN,1004461,190551
1550,20788842,07/07/2011 08:42:00 AM,07/27/2011 12:00:00 PM,DSNY,Lot Cleaning,Vacant Lot,8 Request to Clean Vacant Lot,,1991 ELLIS AVENUE,,09 BRONX,BRONX,,
1551,40808749,09/22/2011 11:44:21 AM,09/22/2011 11:44:21 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,637 CENTRAL AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1552,40808750,08/10/2011 09:17:23 AM,08/15/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,SHORE ROAD,,Unspecified BROOKLYN,BROOKLYN,,
1553,40808751,08/09/2011 11:59:38 AM,08/09/2011 11:59:38 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,821 AVENUE N,,Unspecified BROOKLYN,BROOKLYN,,
1554,40808753,09/21/2011 09:09:12 AM,09/30/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3824 FORT HAMILTON PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
1555,40808755,09/20/2011 01:40:08 PM,09/22/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1189 JEFFERSON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1556,40808756,09/20/2011 12:02:31 PM,09/22/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,109 WOODBINE STREET,,Unspecified BROOKLYN,BROOKLYN,,
1557,40808763,11/07/2013 01:56:52 PM,11/12/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,115 DITMAS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1558,40808764,11/07/2013 08:10:01 AM,11/13/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,140 SMITH STREET,,Unspecified BROOKLYN,BROOKLYN,,
1559,40808765,11/06/2013 12:37:57 PM,11/12/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,85 BRISTOL STREET,,Unspecified BROOKLYN,BROOKLYN,,
1560,40808767,12/26/2013 10:05:56 AM,12/31/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,289 VAN BRUNT STREET,,Unspecified BROOKLYN,BROOKLYN,,
1561,40808769,02/19/2014 03:17:02 PM,04/01/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,177 KENSINGTON STREET,,Unspecified BROOKLYN,BROOKLYN,,
1562,40808779,12/12/2013 09:55:54 AM,12/12/2013 09:55:54 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,60 WATER STREET,,Unspecified BROOKLYN,BROOKLYN,,
1563,40808783,10/24/2013 12:11:51 AM,10/25/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,412 COURT STREET,,Unspecified BROOKLYN,BROOKLYN,,
1564,40808784,10/22/2013 04:20:19 PM,10/24/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,476 WASHINGTON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1565,40808786,05/08/2012 12:13:58 PM,08/09/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,4109 NEW UTRECHT AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1566,40808791,05/06/2012 03:46:21 PM,05/07/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1429 AVENUE H,,Unspecified BROOKLYN,BROOKLYN,,
1567,40808793,03/19/2012 11:26:55 AM,03/19/2012 11:26:55 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,234 WASHINGTON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1568,40808794,05/04/2012 11:57:29 AM,05/04/2012 11:57:29 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,645 ALABAMA AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1569,40808797,01/12/2012 02:09:41 PM,01/12/2012 02:09:41 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,304 MESEROLE STREET,,Unspecified BROOKLYN,BROOKLYN,,
1570,40808798,01/12/2012 02:00:07 PM,01/18/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,161 MAUJER STREET,,Unspecified BROOKLYN,BROOKLYN,,
1571,40808799,11/19/2011 09:24:41 AM,11/19/2011 09:24:41 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1070 BERGEN STREET,,Unspecified BROOKLYN,BROOKLYN,,
1572,40808802,11/17/2011 11:53:46 AM,11/17/2011 11:53:46 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,66 79 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1573,40808806,01/04/2012 09:04:05 PM,01/17/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,559 58 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1574,40808807,11/15/2011 11:29:31 AM,11/15/2011 11:29:31 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,119 ROCKAWAY PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
1575,40808808,11/15/2011 09:59:58 AM,11/15/2011 09:59:58 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1079 ROGERS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1576,40808810,10/01/2016 02:41:50 PM,10/04/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,42-13 58 STREET,,Unspecified QUEENS,QUEENS,,
1577,40808811,09/30/2016 09:43:12 AM,10/04/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,87-37 164 STREET,,Unspecified QUEENS,QUEENS,,
1578,40808813,02/28/2016 12:01:04 PM,03/01/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,101 AVENUE,,Unspecified QUEENS,QUEENS,,
1579,40808817,09/08/2011 02:56:36 PM,09/12/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,296 HARMAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
1580,40808821,05/21/2015 08:16:38 PM,05/09/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,142-38 37 AVENUE,,Unspecified QUEENS,QUEENS,,
1581,40808826,10/20/2011 11:58:38 AM,10/20/2011 11:58:38 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,337 JAMAICA AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1582,40808831,06/07/2011 10:49:18 AM,06/07/2011 10:49:18 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3025 BRIGHTON 8 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1583,40808833,06/11/2015 04:05:32 PM,08/17/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,115 HOOKER PLACE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
1584,40808834,11/10/2012 01:45:19 PM,11/10/2012 01:45:19 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,25 SIMONSON AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
1585,40808836,01/23/2015 01:07:36 PM,01/27/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,348 NICHOLAS AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
1586,40808846,08/26/2014 11:55:46 AM,09/17/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,68 BAYVIEW TERRACE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
1587,40808847,02/24/2017 08:58:45 AM,03/31/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,338 GENESEE AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
1588,40808853,03/05/2012 09:45:34 AM,03/05/2012 09:45:34 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,5302 7 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1589,40808854,03/05/2012 09:17:01 AM,03/05/2012 09:17:01 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,462 46 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1590,40808855,11/15/2011 09:41:27 AM,11/15/2011 09:41:27 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1575 CANARSIE ROAD,,Unspecified BROOKLYN,BROOKLYN,,
1591,40808856,11/15/2011 08:34:02 AM,11/15/2011 08:34:02 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1865 MCDONALD AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1592,40808858,12/30/2011 03:20:14 PM,12/30/2011 03:20:14 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1155 MANHATTAN AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1593,40808859,11/12/2011 02:08:39 PM,11/12/2011 02:08:39 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,985 MONTGOMERY STREET,,Unspecified BROOKLYN,BROOKLYN,,
1594,40808860,11/12/2011 02:07:05 PM,11/12/2011 02:07:05 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,921 MONTGOMERY STREET,,Unspecified BROOKLYN,BROOKLYN,,
1595,40808861,12/29/2011 04:10:29 PM,12/29/2011 04:10:29 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,524 OCEAN VIEW AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1596,40808865,11/10/2011 03:51:40 PM,11/10/2011 03:51:40 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1744 BERGEN STREET,,Unspecified BROOKLYN,BROOKLYN,,
1597,40808867,11/09/2011 03:24:32 PM,12/19/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,9402 3 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1598,40808868,12/22/2011 02:20:07 PM,12/22/2011 02:20:07 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,820 DEKALB AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1599,40808870,11/07/2011 09:36:47 AM,02/22/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,370 EAST 96 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1600,40808872,12/20/2011 10:01:28 AM,12/21/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,559 DRIGGS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1601,40808873,12/20/2011 08:52:39 AM,12/20/2011 08:52:39 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,407 WASHINGTON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
1602,40808882,06/06/2011 11:15:36 AM,06/06/2011 11:15:36 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1161 40 STREET,,Unspecified BROOKLYN,BROOKLYN,,
1603,40808884,06/06/2011 10:06:57 AM,06/06/2011 10:06:57 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,382 AMBOY STREET,,Unspecified BROOKLYN,BROOKLYN,,
1604,40808894,07/13/2011 12:08:43 PM,08/19/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,25 DIVISION PLACE,,Unspecified BROOKLYN,BROOKLYN,,
1605,40808895,07/13/2011 12:05:19 PM,08/30/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,6118 23 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
